step,season,bloomx,bloomy,paidx,paidy,policy,flx,fly,tokx,toky,score
113000,b,54,307,0,307,0.1496,6,44,43,1184,26183
114000,b,45,297,0,297,0.1316,4,43,35,1176,26480
115000,b,36,309,0,309,0.1043,5,36,30,1186,26789
116000,b,35,306,0,306,0.1026,3,33,24,1185,27095
117000,b,30,309,0,309,0.0885,5,26,17,1184,27404
118000,b,36,312,0,312,0.1034,4,34,16,1186,27716
119000,b,25,317,0,317,0.0731,5,42,9,1185,28033
120000,b,35,308,0,308,0.1020,3,38,8,1186,28341
121000,a,36,403,36,0,0.0820,9,96,42,1002,28377
122000,a,42,417,42,0,0.0915,16,117,78,898,28419
123000,a,70,391,70,0,0.1518,22,124,136,819,28489
124000,a,82,395,82,0,0.1719,29,147,205,756,28571
125000,a,92,365,92,0,0.2013,30,122,283,708,28663
126000,a,78,379,78,0,0.1707,24,126,330,655,28741
127000,a,97,357,97,0,0.2137,29,113,394,604,28838
128000,a,108,348,108,0,0.2368,41,99,468,552,28946
129000,a,140,309,140,0,0.3118,37,99,545,517,29086
130000,a,120,316,120,0,0.2752,33,82,619,456,29206
131000,a,141,290,141,0,0.3271,36,65,691,401,29347
132000,a,178,241,178,0,0.4248,41,49,774,345,29525
133000,a,190,220,190,0,0.4634,46,33,856,284,29715
134000,a,198,214,198,0,0.4806,52,39,909,241,29913
135000,a,214,167,214,0,0.5617,35,30,949,203,30127
136000,a,262,127,262,0,0.6735,44,23,1021,169,30389
137000,a,266,105,266,0,0.7170,41,14,1073,137,30655
138000,a,266,101,266,0,0.7248,39,16,1098,112,30921
139000,a,273,82,273,0,0.7690,35,10,1113,90,31194
140000,a,288,67,288,0,0.8113,35,7,1133,71,31482
141000,a,289,65,289,0,0.8164,37,5,1143,58,31771
142000,a,295,50,295,0,0.8551,29,8,1144,47,32066
143000,a,300,58,300,0,0.8380,33,5,1173,33,32366
144000,a,308,32,308,0,0.9059,37,3,1167,25,32674
145000,a,326,24,326,0,0.9314,44,0,1199,15,33000
146000,a,315,27,315,0,0.9211,38,0,1208,11,33315
147000,a,319,20,319,0,0.9410,33,3,1210,8,33634
148000,a,323,20,323,0,0.9417,36,2,1220,5,33957
149000,a,318,20,318,0,0.9408,40,2,1211,4,34275
150000,a,317,21,317,0,0.9379,42,3,1202,3,34592
151000,b,400,34,0,34,0.9217,87,7,1025,33,34626
152000,b,428,40,0,40,0.9145,133,9,923,63,34666
153000,b,416,46,0,46,0.9004,144,12,836,106,34712
154000,b,415,65,0,65,0.8646,154,22,784,163,34777
155000,b,394,78,0,78,0.8347,164,33,728,220,34855
156000,b,381,73,0,73,0.8392,152,28,678,268,34928
157000,b,371,84,0,84,0.8154,137,38,620,325,35012
158000,b,339,116,0,116,0.7451,115,43,574,414,35128
159000,b,329,124,0,124,0.7263,120,50,520,486,35252
160000,b,289,146,0,146,0.6644,85,54,476,577,35398
161000,b,289,135,0,135,0.6816,64,31,427,653,35533
162000,b,265,164,0,164,0.6177,53,38,372,734,35697
163000,b,230,191,0,191,0.5463,49,42,322,817,35888
164000,b,190,213,0,213,0.4715,38,46,280,885,36101
165000,b,174,208,0,208,0.4555,20,30,229,942,36309
166000,b,167,229,0,229,0.4217,30,36,195,981,36538
167000,b,125,255,0,255,0.3289,19,43,158,1037,36793
168000,b,93,272,0,272,0.2548,15,44,129,1071,37065
169000,b,84,269,0,269,0.2380,12,30,108,1084,37334
170000,b,71,295,0,295,0.1940,10,42,81,1128,37629
171000,b,57,293,0,293,0.1629,8,39,63,1144,37922
172000,b,44,299,0,299,0.1283,8,32,47,1152,38221
173000,b,52,296,0,296,0.1494,8,32,34,1157,38517
174000,b,45,312,0,312,0.1261,6,51,29,1171,38829
175000,b,42,300,0,300,0.1228,6,32,17,1186,39129
176000,b,33,312,0,312,0.0957,4,43,14,1182,39441
177000,b,33,304,0,304,0.0979,4,27,14,1176,39745
178000,b,30,315,0,315,0.0870,4,27,11,1184,40060
179000,b,28,319,0,319,0.0807,4,45,8,1182,40379
180000,b,21,322,0,322,0.0612,2,42,7,1196,40701
