step,season,bloomx,bloomy,paidx,paidy,policy,flx,fly,tokx,toky,score
1000,a,290,293,290,0,0.4974,79,87,0,0,290
2000,a,252,249,252,0,0.5030,80,88,0,0,542
3000,a,250,251,250,0,0.4990,86,84,0,0,792
4000,a,240,264,240,0,0.4762,80,98,0,0,1032
5000,a,253,247,253,0,0.5060,88,90,0,0,1285
6000,a,252,233,252,0,0.5196,77,71,0,0,1537
7000,a,242,259,242,0,0.4830,80,70,0,0,1779
8000,a,246,253,246,0,0.4930,72,76,0,0,2025
9000,a,257,260,257,0,0.4971,94,88,0,0,2282
10000,a,258,237,258,0,0.5212,89,83,0,0,2540
11000,a,251,252,251,0,0.4990,87,91,0,0,2791
12000,a,239,256,239,0,0.4828,88,80,0,0,3030
13000,a,258,235,258,0,0.5233,84,70,0,0,3288
14000,a,252,254,252,0,0.4980,86,80,0,0,3540
15000,a,251,246,251,0,0.5050,78,82,0,0,3791
16000,a,262,250,262,0,0.5117,97,87,0,0,4053
17000,a,280,214,280,0,0.5668,100,72,0,0,4333
18000,a,239,257,239,0,0.4819,88,76,0,0,4572
19000,a,265,238,265,0,0.5268,90,80,0,0,4837
20000,a,264,244,264,0,0.5197,102,84,0,0,5101
21000,a,229,258,229,0,0.4702,83,77,0,0,5330
22000,a,266,238,266,0,0.5278,92,76,0,0,5596
23000,a,240,254,240,0,0.4858,80,76,0,0,5836
24000,a,244,261,244,0,0.4832,81,85,0,0,6080
25000,a,261,241,261,0,0.5199,92,78,0,0,6341
26000,a,255,245,255,0,0.5100,86,84,0,0,6596
27000,a,249,249,249,0,0.5000,88,78,0,0,6845
28000,a,252,246,252,0,0.5060,80,82,0,0,7097
29000,a,249,246,249,0,0.5030,82,70,0,0,7346
30000,a,265,246,265,0,0.5186,92,82,0,0,7611
31000,a,239,260,239,0,0.4790,87,85,0,0,7850
32000,a,250,253,250,0,0.4970,77,101,0,0,8100
33000,a,236,265,236,0,0.4711,85,95,0,0,8336
34000,a,256,251,256,0,0.5049,98,96,0,0,8592
35000,a,269,229,269,0,0.5402,106,84,0,0,8861
36000,a,231,257,231,0,0.4734,76,90,0,0,9092
37000,a,250,256,250,0,0.4941,88,90,0,0,9342
38000,a,239,247,239,0,0.4918,83,67,0,0,9581
39000,a,254,263,254,0,0.4913,91,93,0,0,9835
40000,a,252,244,252,0,0.5081,79,97,0,0,10087
41000,a,244,251,244,0,0.4929,81,85,0,0,10331
42000,a,253,247,253,0,0.5060,86,80,0,0,10584
43000,a,254,245,254,0,0.5090,85,79,0,0,10838
44000,a,259,237,259,0,0.5222,82,74,0,0,11097
45000,a,229,271,229,0,0.4580,70,86,0,0,11326
46000,a,253,264,253,0,0.4894,86,104,0,0,11579
47000,a,256,228,256,0,0.5289,91,67,0,0,11835
48000,a,257,253,257,0,0.5039,84,94,0,0,12092
49000,a,243,252,243,0,0.4909,84,84,0,0,12335
50000,a,260,241,260,0,0.5190,87,83,0,0,12595
51000,a,254,246,254,0,0.5080,88,82,0,0,12849
52000,a,258,255,258,0,0.5029,101,95,0,0,13107
53000,a,243,251,243,0,0.4919,85,99,0,0,13350
54000,a,225,277,225,0,0.4482,88,100,0,0,13575
55000,a,236,270,236,0,0.4664,98,102,0,0,13811
56000,a,252,226,252,0,0.5272,70,86,0,0,14063
57000,a,243,269,243,0,0.4746,85,95,0,0,14306
58000,a,248,242,248,0,0.5061,72,88,0,0,14554
59000,a,251,247,251,0,0.5040,77,79,0,0,14805
60000,a,261,243,261,0,0.5179,83,81,0,0,15066
61000,a,240,266,240,0,0.4743,71,105,0,0,15306
62000,a,256,234,256,0,0.5224,84,72,0,0,15562
