step,season,bloomx,bloomy,paidx,paidy,policy,flx,fly,tokx,toky,score
39000,b,73,292,0,292,0.2000,13,39,44,1136,11697
40000,b,52,297,0,297,0.1490,7,30,29,1155,11994
41000,b,41,314,0,314,0.1155,3,38,22,1178,12308
42000,b,24,316,0,316,0.0706,2,33,15,1182,12624
43000,b,28,314,0,314,0.0819,5,36,11,1176,12938
44000,b,20,323,0,323,0.0583,1,35,10,1191,13261
45000,b,24,320,0,320,0.0698,3,36,7,1199,13581
46000,b,17,319,0,319,0.0506,1,35,4,1196,13900
47000,b,13,326,0,326,0.0383,0,39,0,1200,14226
48000,b,23,320,0,320,0.0671,3,36,0,1206,14546
49000,b,19,312,0,312,0.0574,1,26,0,1192,14858
50000,b,17,327,0,327,0.0494,3,35,0,1196,15185
51000,b,16,322,0,322,0.0473,0,36,0,1196,15507
52000,b,18,322,0,322,0.0529,3,31,0,1200,15829
53000,b,14,320,0,320,0.0419,1,31,0,1190,16149
54000,b,11,330,0,330,0.0323,0,31,0,1203,16479
55000,b,22,320,0,320,0.0643,1,38,0,1199,16799
56000,b,14,324,0,324,0.0414,0,37,0,1201,17123
57000,b,23,318,0,318,0.0674,2,39,0,1197,17441
58000,b,11,324,0,324,0.0328,2,32,0,1198,17765
59000,b,17,329,0,329,0.0491,1,41,0,1211,18094
60000,b,12,323,0,323,0.0358,2,40,0,1204,18417
61000,a,13,608,13,0,0.0209,7,320,13,734,18430
62000,a,41,475,41,0,0.0795,26,353,51,479,18471
63000,a,106,374,106,0,0.2208,68,295,154,317,18577
64000,a,182,297,182,0,0.3800,119,222,331,197,18759
65000,a,244,214,244,0,0.5328,137,150,551,134,19003
66000,a,302,136,302,0,0.6895,143,78,802,105,19305
67000,a,300,96,300,0,0.7576,83,30,1012,79,19605
68000,a,274,90,274,0,0.7527,42,9,1091,50,19879
69000,a,289,71,289,0,0.8028,31,7,1126,32,20168
70000,a,311,54,311,0,0.8521,51,6,1156,19,20479
71000,a,309,24,309,0,0.9279,35,2,1155,11,20788
72000,a,320,32,320,0,0.9091,37,6,1174,7,21108
73000,a,308,32,308,0,0.9059,34,2,1171,4,21416
74000,a,326,19,326,0,0.9449,39,1,1184,2,21742
75000,a,315,21,315,0,0.9375,32,4,1175,1,22057
76000,a,323,19,323,0,0.9444,31,2,1185,0,22380
77000,a,326,17,326,0,0.9504,37,1,1192,0,22706
78000,a,319,19,319,0,0.9438,29,3,1193,0,23025
79000,a,323,18,323,0,0.9472,42,1,1187,0,23348
80000,a,326,16,326,0,0.9532,37,2,1201,0,23674
81000,a,312,18,312,0,0.9455,27,3,1182,0,23986
82000,a,335,7,335,0,0.9795,42,0,1189,0,24321
83000,a,318,16,318,0,0.9521,23,2,1192,0,24639
84000,a,315,28,315,0,0.9184,39,5,1174,0,24954
85000,a,329,16,329,0,0.9536,35,1,1201,0,25283
86000,a,326,11,326,0,0.9674,42,1,1194,0,25609
87000,a,323,15,323,0,0.9556,34,3,1199,0,25932
88000,a,322,13,322,0,0.9612,40,1,1187,0,26254
89000,a,328,15,328,0,0.9563,33,2,1207,0,26582
90000,a,326,17,326,0,0.9504,37,1,1216,0,26908
91000,b,621,19,0,19,0.9703,349,9,720,19,26927
92000,b,457,42,0,42,0.9158,360,21,486,58,26969
93000,b,385,93,0,93,0.8054,300,56,316,149,27062
94000,b,308,180,0,180,0.6311,230,121,196,322,27242
95000,b,206,254,0,254,0.4478,144,153,143,556,27496
96000,b,152,290,0,290,0.3439,73,155,104,812,27786
97000,b,105,293,0,293,0.2638,27,78,78,1036,28079
98000,b,83,275,0,275,0.2318,11,37,58,1095,28354
99000,b,80,284,0,284,0.2198,12,41,40,1116,28638
100000,b,53,298,0,298,0.1510,8,34,27,1135,28936
101000,b,38,313,0,313,0.1083,2,30,16,1166,29249
102000,b,22,325,0,325,0.0634,6,45,7,1172,29574
103000,b,18,326,0,326,0.0523,4,54,7,1179,29900
104000,b,15,315,0,315,0.0455,4,41,2,1172,30215
105000,b,20,326,0,326,0.0578,0,46,0,1191,30541
106000,b,21,313,0,313,0.0629,0,30,0,1188,30854
107000,b,17,330,0,330,0.0490,3,34,0,1205,31184
108000,b,16,319,0,319,0.0478,2,37,0,1192,31503
109000,b,14,321,0,321,0.0418,1,33,0,1188,31824
110000,b,13,328,0,328,0.0381,1,29,0,1202,32152
111000,b,24,325,0,325,0.0688,2,31,0,1222,32477
112000,b,11,323,0,323,0.0329,0,43,0,1203,32800
113000,b,18,327,0,327,0.0522,3,37,0,1223,33127
114000,b,20,317,0,317,0.0593,2,41,0,1211,33444
115000,b,22,315,0,315,0.0653,3,38,0,1202,33759
116000,b,12,328,0,328,0.0353,1,35,0,1215,34087
117000,b,20,314,0,314,0.0599,4,28,0,1201,34401
118000,b,18,329,0,329,0.0519,0,36,0,1220,34730
119000,b,19,319,0,319,0.0562,3,30,0,1218,35049
120000,b,21,320,0,320,0.0616,0,37,0,1216,35369
121000,a,14,634,14,0,0.0216,10,369,13,714,35383
122000,a,52,442,52,0,0.1053,39,345,62,461,35435
123000,a,110,389,110,0,0.2204,75,321,168,309,35545
124000,a,166,291,166,0,0.3632,115,217,321,208,35711
125000,a,270,212,270,0,0.5602,163,157,570,147,35981
126000,a,293,140,293,0,0.6767,157,89,807,109,36274
127000,a,291,97,291,0,0.7500,90,28,1013,80,36565
128000,a,280,86,280,0,0.7650,39,16,1100,59,36845
129000,a,297,60,297,0,0.8319,31,4,1139,43,37142
130000,a,302,48,302,0,0.8629,38,5,1145,27,37444
131000,a,315,36,315,0,0.8974,40,3,1169,14,37759
132000,a,321,21,321,0,0.9386,29,1,1189,12,38080
133000,a,323,20,323,0,0.9417,39,3,1190,7,38403
134000,a,321,25,321,0,0.9277,44,2,1200,5,38724
135000,a,322,17,322,0,0.9499,32,1,1216,1,39046
136000,a,323,14,323,0,0.9585,29,1,1217,0,39369
137000,a,320,24,320,0,0.9302,28,1,1226,0,39689
138000,a,319,16,319,0,0.9522,29,3,1212,0,40008
139000,a,316,24,316,0,0.9294,34,1,1205,0,40324
140000,a,325,17,325,0,0.9503,31,2,1216,0,40649
141000,a,322,16,322,0,0.9527,41,1,1205,0,40971
142000,a,320,23,320,0,0.9329,32,4,1217,0,41291
143000,a,320,19,320,0,0.9440,46,0,1205,0,41611
144000,a,321,16,321,0,0.9525,37,3,1206,0,41932
145000,a,327,12,327,0,0.9646,42,2,1207,0,42259
146000,a,319,17,319,0,0.9494,39,1,1202,0,42578
147000,a,322,15,322,0,0.9555,27,3,1208,0,42900
148000,a,316,22,316,0,0.9349,35,1,1194,0,43216
149000,a,321,22,321,0,0.9359,33,0,1204,0,43537
150000,a,324,19,324,0,0.9446,42,2,1203,0,43861
151000,b,599,25,0,25,0.9599,316,17,738,24,43886
152000,b,463,50,0,50,0.9025,343,43,464,73,43936
153000,b,388,94,0,94,0.8050,302,72,295,164,44030
154000,b,278,193,0,193,0.5902,205,131,195,346,44223
155000,b,210,250,0,250,0.4565,136,142,139,577,44473
156000,b,154,289,0,289,0.3476,82,132,101,827,44762
157000,b,111,280,0,280,0.2839,35,60,86,1012,45042
158000,b,100,277,0,277,0.2653,16,40,66,1094,45319
159000,b,79,283,0,283,0.2182,10,44,49,1110,45602
160000,b,66,291,0,291,0.1849,9,36,34,1135,45893
161000,b,42,309,0,309,0.1197,8,40,19,1152,46202
162000,b,29,316,0,316,0.0841,5,36,10,1169,46518
163000,b,27,321,0,321,0.0776,2,36,8,1191,46839
164000,b,17,321,0,321,0.0503,1,29,7,1197,47160
165000,b,12,328,0,328,0.0353,2,30,7,1203,47488
166000,b,21,315,0,315,0.0625,4,28,5,1192,47803
167000,b,26,318,0,318,0.0756,3,38,4,1189,48121
168000,b,19,320,0,320,0.0560,0,32,4,1196,48441
169000,b,16,319,0,319,0.0478,2,29,2,1187,48760
170000,b,15,329,0,329,0.0436,3,38,2,1194,49089
171000,b,17,321,0,321,0.0503,5,41,0,1188,49410
172000,b,12,322,0,322,0.0359,1,34,0,1189,49732
173000,b,20,326,0,326,0.0578,2,44,0,1196,50058
174000,b,22,319,0,319,0.0645,2,33,0,1208,50377
175000,b,15,318,0,318,0.0450,3,29,0,1195,50695
176000,b,11,329,0,329,0.0324,1,40,0,1195,51024
177000,b,17,325,0,325,0.0497,1,37,0,1207,51349
178000,b,18,320,0,320,0.0533,2,36,0,1203,51669
179000,b,17,318,0,318,0.0507,1,32,0,1196,51987
180000,b,7,333,0,333,0.0206,0,35,0,1207,52320
