step,season,bloomx,bloomy,paidx,paidy,policy,flx,fly,tokx,toky,score
87000,a,326,14,326,0,0.9588,31,1,1202,9,21209
88000,a,326,13,326,0,0.9617,26,1,1215,5,21535
89000,a,329,18,329,0,0.9481,45,3,1217,5,21864
90000,a,318,21,318,0,0.9381,35,3,1227,1,22182
91000,b,399,29,0,29,0.9322,90,8,1024,29,22211
92000,b,406,54,0,54,0.8826,118,13,915,79,22265
93000,b,410,59,0,59,0.8742,122,23,847,130,22324
94000,b,403,56,0,56,0.8780,132,23,775,166,22380
95000,b,366,89,0,89,0.8044,122,36,703,234,22469
96000,b,353,108,0,108,0.7657,111,49,652,313,22577
97000,b,335,118,0,118,0.7395,123,45,588,393,22695
98000,b,328,110,0,110,0.7489,104,31,533,467,22805
99000,b,310,132,0,132,0.7014,96,30,479,546,22937
100000,b,294,142,0,142,0.6743,69,40,430,626,23079
101000,b,251,178,0,178,0.5851,57,45,372,727,23257
102000,b,243,178,0,178,0.5772,51,42,323,805,23435
103000,b,204,198,0,198,0.5075,38,41,274,870,23633
104000,b,180,208,0,208,0.4639,34,30,225,918,23841
105000,b,144,247,0,247,0.3683,17,43,183,993,24088
106000,b,127,247,0,247,0.3396,16,35,145,1035,24335
107000,b,97,275,0,275,0.2608,11,46,111,1082,24610
108000,b,72,283,0,283,0.2028,11,38,84,1110,24893
109000,b,71,283,0,283,0.2006,7,32,64,1131,25176
110000,b,54,295,0,295,0.1547,6,35,54,1132,25471
111000,b,57,300,0,300,0.1597,6,33,39,1163,25771
112000,b,52,301,0,301,0.1473,6,31,30,1181,26072
113000,b,39,301,0,301,0.1147,4,28,22,1175,26373
114000,b,34,311,0,311,0.0986,4,34,15,1177,26684
115000,b,21,317,0,317,0.0621,2,35,9,1177,27001
116000,b,26,326,0,326,0.0739,3,40,7,1203,27327
117000,b,13,326,0,326,0.0383,2,39,6,1210,27653
118000,b,20,313,0,313,0.0601,1,38,4,1193,27966
119000,b,23,323,0,323,0.0665,4,48,3,1196,28289
120000,b,15,320,0,320,0.0448,1,33,3,1204,28609
121000,a,27,420,27,0,0.0604,5,89,29,1039,28636
122000,a,43,419,43,0,0.0931,9,127,69,924,28679
123000,a,47,414,47,0,0.1020,19,132,103,844,28726
124000,a,74,391,74,0,0.1591,32,127,170,773,28800
125000,a,66,404,66,0,0.1404,35,148,214,711,28866
126000,a,91,362,91,0,0.2009,34,132,281,658,28957
127000,a,99,368,99,0,0.2120,35,131,360,612,29056
128000,a,100,343,100,0,0.2257,32,112,423,557,29156
129000,a,145,306,145,0,0.3215,58,97,508,508,29301
130000,a,143,285,143,0,0.3341,36,84,595,455,29444
131000,a,146,282,146,0,0.3411,36,75,662,399,29590
132000,a,158,272,158,0,0.3674,34,67,733,356,29748
133000,a,171,257,171,0,0.3995,46,63,792,316,29919
134000,a,192,213,192,0,0.4741,35,48,862,274,30111
135000,a,232,156,232,0,0.5979,37,29,940,221,30343
136000,a,232,156,232,0,0.5979,44,13,1004,174,30575
137000,a,234,140,234,0,0.6257,33,20,1019,145,30809
138000,a,268,105,268,0,0.7185,35,13,1063,120,31077
139000,a,298,65,298,0,0.8209,50,6,1103,96,31375
140000,a,284,66,284,0,0.8114,35,15,1110,79,31659
141000,a,278,81,278,0,0.7744,37,9,1133,56,31937
142000,a,313,43,313,0,0.8792,42,5,1173,40,32250
143000,a,310,31,310,0,0.9091,38,3,1185,26,32560
144000,a,310,32,310,0,0.9064,34,0,1193,19,32870
145000,a,315,31,315,0,0.9104,43,1,1195,14,33185
146000,a,321,19,321,0,0.9441,34,4,1204,12,33506
147000,a,311,31,311,0,0.9094,37,2,1200,10,33817
148000,a,319,24,319,0,0.9300,40,2,1203,9,34136
149000,a,317,33,317,0,0.9057,49,0,1218,4,34453
150000,a,307,27,307,0,0.9192,30,5,1207,4,34760
151000,b,398,37,0,37,0.9149,88,5,1020,40,34797
152000,b,415,47,0,47,0.8983,129,10,907,78,34844
153000,b,418,52,0,52,0.8894,151,22,822,121,34896
154000,b,388,69,0,69,0.8490,137,24,764,174,34965
155000,b,397,75,0,75,0.8411,139,34,711,234,35040
156000,b,380,73,0,73,0.8389,135,20,656,286,35113
157000,b,365,110,0,110,0.7684,138,38,604,377,35223
158000,b,322,118,0,118,0.7318,108,43,553,451,35341
159000,b,332,113,0,113,0.7461,110,31,495,522,35454
160000,b,300,136,0,136,0.6881,83,48,437,598,35590
161000,b,277,159,0,159,0.6353,74,50,382,691,35749
162000,b,240,180,0,180,0.5714,67,43,332,775,35929
163000,b,219,191,0,191,0.5341,54,42,294,838,36120
164000,b,210,198,0,198,0.5147,37,45,256,904,36318
165000,b,170,222,0,222,0.4337,33,45,219,951,36540
166000,b,157,232,0,232,0.4036,22,43,189,1004,36772
167000,b,152,228,0,228,0.4000,24,39,164,1019,37000
168000,b,127,250,0,250,0.3369,17,39,130,1064,37250
169000,b,121,251,0,251,0.3253,17,38,107,1083,37501
170000,b,73,282,0,282,0.2056,4,41,86,1106,37783
171000,b,76,281,0,281,0.2129,7,37,65,1123,38064
172000,b,52,301,0,301,0.1473,7,36,53,1143,38365
173000,b,58,299,0,299,0.1625,6,42,40,1164,38664
174000,b,49,294,0,294,0.1429,6,42,29,1155,38958
175000,b,30,317,0,317,0.0865,1,38,23,1181,39275
176000,b,34,305,0,305,0.1003,7,29,19,1171,39580
177000,b,34,317,0,317,0.0969,4,39,16,1186,39897
178000,b,42,303,0,303,0.1217,8,41,12,1177,40200
179000,b,27,312,0,312,0.0796,3,44,11,1170,40512
180000,b,19,315,0,315,0.0569,1,33,10,1167,40827
