step,season,bloomx,bloomy,paidx,paidy,policy,flx,fly,tokx,toky,score
66000,a,325,14,325,0,0.9587,40,0,1209,0,21501
67000,a,319,17,319,0,0.9494,35,2,1203,0,21820
68000,a,319,22,319,0,0.9355,33,3,1205,0,22139
69000,a,326,16,326,0,0.9532,41,1,1209,0,22465
70000,a,320,17,320,0,0.9496,42,1,1202,0,22785
71000,a,321,17,321,0,0.9497,46,1,1195,0,23106
72000,a,311,25,311,0,0.9256,32,4,1189,0,23417
73000,a,318,24,318,0,0.9298,34,4,1189,0,23735
74000,a,320,29,320,0,0.9169,35,2,1208,0,24055
75000,a,319,14,319,0,0.9580,35,3,1192,0,24374
76000,a,324,16,324,0,0.9529,38,0,1196,0,24698
77000,a,318,21,318,0,0.9381,31,2,1197,0,25016
78000,a,318,18,318,0,0.9464,33,2,1185,0,25334
79000,a,325,13,325,0,0.9615,32,4,1185,0,25659
80000,a,314,23,314,0,0.9318,30,4,1175,0,25973
81000,a,330,15,330,0,0.9565,38,3,1188,0,26303
82000,a,324,14,324,0,0.9586,32,1,1196,0,26627
83000,a,328,13,328,0,0.9619,30,2,1207,0,26955
84000,a,323,12,323,0,0.9642,31,2,1199,0,27278
85000,a,328,17,328,0,0.9507,36,2,1212,0,27606
86000,a,318,17,318,0,0.9493,41,5,1192,0,27924
87000,a,322,21,322,0,0.9388,41,3,1202,0,28246
88000,a,323,21,323,0,0.9390,43,4,1210,0,28569
89000,a,319,16,319,0,0.9522,38,2,1206,0,28888
90000,a,330,11,330,0,0.9677,46,2,1210,0,29218
91000,b,402,28,0,28,0.9349,103,8,1008,27,29246
92000,b,401,52,0,52,0.8852,131,11,889,73,29298
93000,b,417,52,0,52,0.8891,147,25,803,119,29350
94000,b,397,65,0,65,0.8593,146,24,741,172,29415
95000,b,381,84,0,84,0.8194,145,28,682,242,29499
96000,b,375,91,0,91,0.8047,138,36,634,312,29590
97000,b,345,116,0,116,0.7484,128,42,585,403,29706
98000,b,322,114,0,114,0.7385,106,36,529,473,29820
99000,b,314,131,0,131,0.7056,84,41,486,554,29951
100000,b,272,160,0,160,0.6296,65,47,430,647,30111
101000,b,261,166,0,166,0.6112,58,49,375,727,30277
102000,b,223,189,0,189,0.5413,48,43,329,802,30466
103000,b,198,197,0,197,0.5013,35,37,274,863,30663
104000,b,188,215,0,215,0.4665,36,37,232,925,30878
105000,b,164,222,0,222,0.4249,22,35,193,974,31100
106000,b,142,239,0,239,0.3727,16,30,154,1025,31339
107000,b,127,253,0,253,0.3342,21,34,126,1057,31592
108000,b,100,272,0,272,0.2688,16,43,99,1096,31864
109000,b,91,264,0,264,0.2563,10,31,85,1102,32128
110000,b,47,308,0,308,0.1324,8,52,65,1121,32436
111000,b,58,289,0,289,0.1671,6,29,50,1144,32725
112000,b,47,306,0,306,0.1331,5,43,41,1152,33031
113000,b,42,305,0,305,0.1210,5,38,32,1165,33336
114000,b,32,312,0,312,0.0930,3,44,23,1170,33648
115000,b,26,315,0,315,0.0762,1,31,17,1188,33963
116000,b,36,306,0,306,0.1053,2,31,15,1179,34269
117000,b,30,321,0,321,0.0855,4,35,14,1197,34590
118000,b,25,317,0,317,0.0731,3,36,12,1200,34907
119000,b,27,320,0,320,0.0778,7,43,7,1208,35227
120000,b,14,323,0,323,0.0415,2,26,6,1228,35550
121000,b,16,320,0,320,0.0476,0,42,3,1209,35870
122000,b,19,321,0,321,0.0559,1,37,3,1214,36191
123000,b,19,322,0,322,0.0557,2,34,2,1221,36513
124000,b,17,319,0,319,0.0506,1,37,2,1210,36832
125000,b,18,319,0,319,0.0534,5,41,2,1195,37151
126000,b,13,327,0,327,0.0382,2,44,1,1203,37478
127000,b,28,314,0,314,0.0819,7,36,1,1204,37792
128000,b,15,330,0,330,0.0435,4,49,0,1215,38122
129000,b,15,310,0,310,0.0462,0,31,0,1197,38432
130000,b,15,333,0,333,0.0431,2,30,0,1225,38765
131000,b,21,319,0,319,0.0618,5,32,0,1219,39084
132000,b,18,324,0,324,0.0526,0,38,0,1226,39408
133000,b,17,318,0,318,0.0507,4,30,0,1218,39726
134000,b,16,331,0,331,0.0461,2,47,0,1228,40057
135000,b,16,314,0,314,0.0485,2,27,0,1222,40371
136000,b,9,334,0,334,0.0262,1,41,0,1229,40705
137000,b,17,318,0,318,0.0507,2,40,0,1217,41023
138000,b,13,327,0,327,0.0382,3,40,0,1223,41350
139000,b,18,311,0,311,0.0547,0,34,0,1201,41661
140000,b,13,328,0,328,0.0381,1,39,0,1205,41989
141000,b,16,328,0,328,0.0465,2,43,0,1216,42317
142000,b,17,318,0,318,0.0507,2,35,0,1212,42635
143000,b,24,318,0,318,0.0702,4,37,0,1210,42953
144000,b,13,323,0,323,0.0387,0,31,0,1215,43276
145000,b,14,327,0,327,0.0411,1,43,0,1211,43603
146000,b,16,316,0,316,0.0482,2,28,0,1205,43919
147000,b,12,331,0,331,0.0350,1,38,0,1213,44250
148000,b,17,324,0,324,0.0499,1,45,0,1212,44574
149000,b,17,317,0,317,0.0509,0,36,0,1207,44891
150000,b,14,323,0,323,0.0415,2,36,0,1202,45214
151000,b,18,320,0,320,0.0533,4,44,0,1188,45534
152000,b,17,310,0,310,0.0520,1,24,0,1175,45844
153000,b,20,337,0,337,0.0560,3,43,0,1205,46181
154000,b,11,324,0,324,0.0328,2,33,0,1210,46505
155000,b,21,317,0,317,0.0621,2,37,0,1199,46822
156000,b,18,322,0,322,0.0529,1,35,0,1204,47144
157000,b,22,319,0,319,0.0645,5,32,0,1204,47463
158000,b,12,329,0,329,0.0352,1,37,0,1214,47792
159000,b,19,314,0,314,0.0571,0,34,0,1198,48106
160000,b,15,330,0,330,0.0435,1,35,0,1216,48436
161000,b,9,331,0,331,0.0265,1,42,0,1220,48767
162000,b,16,319,0,319,0.0478,1,30,0,1221,49086
163000,b,18,318,0,318,0.0536,2,26,0,1214,49404
164000,b,15,328,0,328,0.0437,1,39,0,1216,49732
165000,b,19,325,0,325,0.0552,2,40,0,1227,50057
166000,b,18,319,0,319,0.0534,3,44,0,1215,50376
167000,b,17,316,0,316,0.0511,2,32,0,1210,50692
168000,b,13,324,0,324,0.0386,1,35,0,1206,51016
169000,b,13,335,0,335,0.0374,0,45,0,1228,51351
170000,b,21,314,0,314,0.0627,2,35,0,1220,51665
171000,b,7,330,0,330,0.0208,1,40,0,1220,51995
172000,b,17,315,0,315,0.0512,5,32,0,1203,52310
173000,b,16,326,0,326,0.0468,5,32,0,1213,52636
174000,b,20,314,0,314,0.0599,5,29,0,1198,52950
175000,b,5,331,0,331,0.0149,1,33,0,1201,53281
176000,b,19,318,0,318,0.0564,4,34,0,1189,53599
177000,b,13,328,0,328,0.0381,1,29,0,1207,53927
178000,b,21,322,0,322,0.0612,4,42,0,1199,54249
179000,b,22,321,0,321,0.0641,2,52,0,1198,54570
180000,b,21,312,0,312,0.0631,4,35,0,1191,54882
