step,season,bloomx,bloomy,paidx,paidy,policy,flx,fly,tokx,toky,score
34000,b,236,269,0,269,0.4673,86,82,0,0,8508
35000,b,266,247,0,247,0.5185,102,92,0,0,8755
36000,b,259,227,0,227,0.5329,87,79,0,0,8982
37000,b,264,243,0,243,0.5207,97,83,0,0,9225
38000,b,247,248,0,248,0.4990,87,83,0,0,9473
39000,b,253,242,0,242,0.5111,84,76,0,0,9715
40000,b,266,244,0,244,0.5216,98,82,0,0,9959
41000,b,253,247,0,247,0.5060,93,87,0,0,10206
42000,b,270,218,0,218,0.5533,91,65,0,0,10424
43000,b,258,249,0,249,0.5089,75,95,0,0,10673
44000,b,249,252,0,252,0.4970,87,85,0,0,10925
45000,b,231,267,0,267,0.4639,80,88,0,0,11192
46000,b,248,246,0,246,0.5020,73,83,0,0,11438
47000,b,249,253,0,253,0.4960,78,82,0,0,11691
48000,b,260,239,0,239,0.5210,76,82,0,0,11930
49000,b,260,241,0,241,0.5190,78,82,0,0,12171
50000,b,257,256,0,256,0.5010,96,90,0,0,12427
51000,b,261,237,0,237,0.5241,93,89,0,0,12664
52000,b,226,262,0,262,0.4631,74,84,0,0,12926
53000,b,265,247,0,247,0.5176,95,87,0,0,13173
54000,b,236,249,0,249,0.4866,75,77,0,0,13422
55000,b,262,246,0,246,0.5157,78,90,0,0,13668
56000,b,266,234,0,234,0.5320,88,80,0,0,13902
57000,b,250,256,0,256,0.4941,93,87,0,0,14158
58000,b,256,245,0,245,0.5110,95,87,0,0,14403
59000,b,273,229,0,229,0.5438,105,81,0,0,14632
60000,b,256,239,0,239,0.5172,86,90,0,0,14871
61000,a,255,249,255,0,0.5060,96,88,0,0,15126
62000,a,241,255,241,0,0.4859,99,77,0,0,15367
63000,a,268,234,268,0,0.5339,104,76,0,0,15635
64000,a,248,260,248,0,0.4882,85,111,0,0,15883
65000,a,235,261,235,0,0.4738,79,109,0,0,16118
66000,a,257,238,257,0,0.5192,93,85,0,0,16375
67000,a,264,234,264,0,0.5301,89,85,0,0,16639
68000,a,259,249,259,0,0.5098,99,91,0,0,16898
69000,a,241,251,241,0,0.4898,87,87,0,0,17139
70000,a,230,267,230,0,0.4628,78,90,0,0,17369
71000,a,229,277,229,0,0.4526,87,93,0,0,17598
72000,a,252,253,252,0,0.4990,108,82,0,0,17850
73000,a,262,229,262,0,0.5336,96,76,0,0,18112
74000,a,259,247,259,0,0.5119,98,86,0,0,18371
75000,a,232,252,232,0,0.4793,75,77,0,0,18603
76000,a,237,269,237,0,0.4684,89,75,0,0,18840
77000,a,264,238,264,0,0.5259,85,83,0,0,19104
78000,a,250,248,250,0,0.5020,87,77,0,0,19354
79000,a,252,256,252,0,0.4961,77,103,0,0,19606
80000,a,248,251,248,0,0.4970,88,90,0,0,19854
81000,a,242,248,242,0,0.4939,71,87,0,0,20096
82000,a,250,260,250,0,0.4902,96,82,0,0,20346
83000,a,237,273,237,0,0.4647,99,99,0,0,20583
84000,a,256,242,256,0,0.5141,98,96,0,0,20839
85000,a,250,239,250,0,0.5112,89,83,0,0,21089
86000,a,238,262,238,0,0.4760,83,89,0,0,21327
87000,a,255,261,255,0,0.4942,102,102,0,0,21582
88000,a,234,252,234,0,0.4815,86,90,0,0,21816
89000,a,268,230,268,0,0.5382,93,79,0,0,22084
90000,a,229,270,229,0,0.4589,66,104,0,0,22313
91000,b,252,249,0,249,0.5030,93,79,0,0,22562
92000,b,243,254,0,254,0.4889,77,89,0,0,22816
93000,b,255,244,0,244,0.5110,87,77,0,0,23060
94000,b,274,238,0,238,0.5352,101,87,0,0,23298
95000,b,250,251,0,251,0.4990,84,106,0,0,23549
96000,b,251,245,0,245,0.5060,86,96,0,0,23794
97000,b,236,261,0,261,0.4748,92,84,0,0,24055
98000,b,252,249,0,249,0.5030,87,91,0,0,24304
99000,b,253,238,0,238,0.5153,77,83,0,0,24542
100000,b,251,258,0,258,0.4931,85,93,0,0,24800
101000,b,256,231,0,231,0.5257,83,69,0,0,25031
102000,b,250,249,0,249,0.5010,77,73,0,0,25280
103000,b,252,257,0,257,0.4951,77,91,0,0,25537
104000,b,262,235,0,235,0.5272,76,86,0,0,25772
105000,b,253,246,0,246,0.5070,78,82,0,0,26018
106000,b,265,242,0,242,0.5227,94,80,0,0,26260
107000,b,265,238,0,238,0.5268,89,91,0,0,26498
108000,b,240,258,0,258,0.4819,85,91,0,0,26756
109000,b,244,251,0,251,0.4929,80,86,0,0,27007
110000,b,264,242,0,242,0.5217,90,88,0,0,27249
111000,b,234,256,0,256,0.4776,80,78,0,0,27505
112000,b,268,230,0,230,0.5382,91,63,0,0,27735
113000,b,258,256,0,256,0.5019,100,82,0,0,27991
114000,b,238,261,0,261,0.4770,75,105,0,0,28252
115000,b,225,271,0,271,0.4536,76,96,0,0,28523
116000,b,272,232,0,232,0.5397,87,93,0,0,28755
117000,b,267,234,0,234,0.5329,93,89,0,0,28989
118000,b,247,252,0,252,0.4950,93,87,0,0,29241
119000,b,235,267,0,267,0.4681,84,100,0,0,29508
120000,b,246,242,0,242,0.5041,86,74,0,0,29750
121000,a,253,243,253,0,0.5101,82,70,0,0,30003
122000,a,260,240,260,0,0.5200,84,68,0,0,30263
123000,a,238,268,238,0,0.4704,80,84,0,0,30501
124000,a,240,267,240,0,0.4734,79,99,0,0,30741
125000,a,233,263,233,0,0.4698,74,96,0,0,30974
126000,a,273,229,273,0,0.5438,92,82,0,0,31247
127000,a,245,256,245,0,0.4890,88,88,0,0,31492
128000,a,245,247,245,0,0.4980,76,84,0,0,31737
129000,a,267,240,267,0,0.5266,96,78,0,0,32004
130000,a,251,232,251,0,0.5197,75,65,0,0,32255
131000,a,277,238,277,0,0.5379,96,74,0,0,32532
132000,a,256,234,256,0,0.5224,84,66,0,0,32788
133000,a,239,262,239,0,0.4770,71,81,0,0,33027
134000,a,251,262,251,0,0.4893,88,90,0,0,33278
135000,a,258,234,258,0,0.5244,91,71,0,0,33536
136000,a,247,265,247,0,0.4824,103,83,0,0,33783
137000,a,241,254,241,0,0.4869,94,82,0,0,34024
138000,a,253,251,253,0,0.5020,86,98,0,0,34277
139000,a,247,247,247,0,0.5000,87,85,0,0,34524
140000,a,253,244,253,0,0.5091,94,72,0,0,34777
141000,a,253,246,253,0,0.5070,87,77,0,0,35030
142000,a,258,244,258,0,0.5139,73,95,0,0,35288
143000,a,240,261,240,0,0.4790,90,80,0,0,35528
144000,a,265,234,265,0,0.5311,95,73,0,0,35793
145000,a,268,232,268,0,0.5360,95,73,0,0,36061
146000,a,257,253,257,0,0.5039,91,97,0,0,36318
147000,a,240,248,240,0,0.4918,78,86,0,0,36558
148000,a,259,238,259,0,0.5211,88,70,0,0,36817
149000,a,252,257,252,0,0.4951,91,85,0,0,37069
150000,a,260,239,260,0,0.5210,106,68,0,0,37329
151000,b,249,242,0,242,0.5071,79,77,0,0,37571
152000,b,259,254,0,254,0.5049,86,96,0,0,37825
153000,b,235,266,0,266,0.4691,91,93,0,0,38091
154000,b,257,238,0,238,0.5192,85,89,0,0,38329
155000,b,240,269,0,269,0.4715,87,105,0,0,38598
156000,b,252,232,0,232,0.5207,80,80,0,0,38830
157000,b,251,249,0,249,0.5020,79,81,0,0,39079
158000,b,244,271,0,271,0.4738,97,93,0,0,39350
159000,b,251,239,0,239,0.5122,84,86,0,0,39589
160000,b,229,270,0,270,0.4589,74,94,0,0,39859
161000,b,234,275,0,275,0.4597,84,102,0,0,40134
162000,b,232,261,0,261,0.4706,82,90,0,0,40395
163000,b,243,258,0,258,0.4850,85,89,0,0,40653
164000,b,265,241,0,241,0.5237,102,84,0,0,40894
165000,b,251,247,0,247,0.5040,91,91,0,0,41141
166000,b,231,255,0,255,0.4753,69,85,0,0,41396
167000,b,255,252,0,252,0.5030,90,78,0,0,41648
168000,b,245,262,0,262,0.4832,89,93,0,0,41910
169000,b,247,255,0,255,0.4920,98,88,0,0,42165
170000,b,238,255,0,255,0.4828,91,81,0,0,42420
171000,b,250,242,0,242,0.5081,84,72,0,0,42662
172000,b,256,245,0,245,0.5110,83,75,0,0,42907
173000,b,240,268,0,268,0.4724,81,93,0,0,43175
174000,b,253,252,0,252,0.5010,86,98,0,0,43427
175000,b,255,242,0,242,0.5131,94,84,0,0,43669
176000,b,241,262,0,262,0.4791,86,98,0,0,43931
177000,b,235,258,0,258,0.4767,82,88,0,0,44189
178000,b,240,275,0,275,0.4660,99,101,0,0,44464
179000,b,231,253,0,253,0.4773,80,88,0,0,44717
180000,b,258,247,0,247,0.5109,95,83,0,0,44964
