step,season,bloomx,bloomy,paidx,paidy,policy,flx,fly,tokx,toky,score
86000,a,317,23,317,0,0.9324,34,3,1208,0,25607
87000,a,326,18,326,0,0.9477,44,2,1213,0,25933
88000,a,317,19,317,0,0.9435,43,3,1202,0,26250
89000,a,326,14,326,0,0.9588,41,1,1212,0,26576
90000,a,316,22,316,0,0.9349,38,3,1205,0,26892
91000,b,616,21,0,21,0.9670,346,16,699,21,26913
92000,b,443,63,0,63,0.8755,358,36,445,83,26976
93000,b,374,103,0,103,0.7841,304,66,297,179,27079
94000,b,281,177,0,177,0.6135,206,101,190,348,27256
95000,b,208,273,0,273,0.4324,132,172,126,597,27529
96000,b,128,308,0,308,0.2936,71,151,98,867,27837
97000,b,109,273,0,273,0.2853,30,64,82,1037,28110
98000,b,86,282,0,282,0.2337,15,44,56,1105,28392
99000,b,64,294,0,294,0.1788,8,36,33,1143,28686
100000,b,32,311,0,311,0.0933,4,33,29,1150,28997
101000,b,37,317,0,317,0.1045,5,36,21,1175,29314
102000,b,25,313,0,313,0.0740,2,34,10,1177,29627
103000,b,21,324,0,324,0.0609,2,39,7,1187,29951
104000,b,20,319,0,319,0.0590,1,40,6,1185,30270
105000,b,19,323,0,323,0.0556,2,30,5,1202,30593
106000,b,26,318,0,318,0.0756,2,41,4,1198,30911
107000,b,13,320,0,320,0.0390,2,32,1,1194,31231
108000,b,18,326,0,326,0.0523,3,41,1,1198,31557
109000,b,18,323,0,323,0.0528,2,37,0,1208,31880
110000,b,18,319,0,319,0.0534,4,29,0,1207,32199
111000,b,10,328,0,328,0.0296,1,39,0,1204,32527
112000,b,17,325,0,325,0.0497,2,33,0,1218,32852
113000,b,12,322,0,322,0.0359,0,31,0,1212,33174
114000,b,10,325,0,325,0.0299,0,37,0,1201,33499
115000,b,19,328,0,328,0.0548,1,49,0,1210,33827
116000,b,24,308,0,308,0.0723,3,34,0,1195,34135
117000,b,17,328,0,328,0.0493,1,41,0,1208,34463
118000,b,16,324,0,324,0.0471,0,46,0,1208,34787
119000,b,17,324,0,324,0.0499,1,43,0,1216,35111
120000,b,18,323,0,323,0.0528,0,39,0,1226,35434
121000,a,14,615,14,0,0.0223,12,321,14,729,35448
122000,a,44,471,44,0,0.0854,32,355,57,477,35492
123000,a,85,397,85,0,0.1763,67,300,142,311,35577
124000,a,196,270,196,0,0.4206,126,190,330,218,35773
125000,a,276,198,276,0,0.5823,165,129,584,150,36049
126000,a,288,145,288,0,0.6651,151,61,831,103,36337
127000,a,322,77,322,0,0.8070,98,25,1048,73,36659
128000,a,283,64,283,0,0.8156,31,9,1119,48,36942
129000,a,298,67,298,0,0.8164,47,8,1136,38,37240
130000,a,308,41,308,0,0.8825,33,4,1164,31,37548
131000,a,301,52,301,0,0.8527,45,10,1160,15,37849
132000,a,325,19,325,0,0.9448,29,5,1199,7,38174
133000,a,315,21,315,0,0.9375,32,2,1187,6,38489
134000,a,323,23,323,0,0.9335,38,2,1198,4,38812
135000,a,321,12,321,0,0.9640,32,2,1192,3,39133
136000,a,321,28,321,0,0.9198,42,3,1201,1,39454
137000,a,321,15,321,0,0.9554,38,2,1199,1,39775
138000,a,323,14,323,0,0.9585,35,0,1201,1,40098
139000,a,330,13,330,0,0.9621,25,1,1226,1,40428
140000,a,316,15,316,0,0.9547,34,3,1193,1,40744
141000,a,326,17,326,0,0.9504,41,1,1200,1,41070
142000,a,314,20,314,0,0.9401,28,2,1194,1,41384
143000,a,326,17,326,0,0.9504,34,1,1201,0,41710
144000,a,326,17,326,0,0.9504,45,3,1200,0,42036
145000,a,322,18,322,0,0.9471,36,1,1213,0,42358
146000,a,330,10,330,0,0.9706,46,1,1213,0,42688
147000,a,324,20,324,0,0.9419,55,5,1212,0,43012
148000,a,318,16,318,0,0.9521,42,1,1215,0,43330
149000,a,323,11,323,0,0.9671,35,2,1212,0,43653
150000,a,309,23,309,0,0.9307,31,4,1187,0,43962
151000,b,619,17,0,17,0.9733,330,11,709,17,43979
152000,b,489,42,0,42,0.9209,387,37,429,59,44021
153000,b,369,93,0,93,0.7987,311,54,284,148,44114
154000,b,291,172,0,172,0.6285,217,106,186,303,44286
155000,b,223,257,0,257,0.4646,149,155,133,542,44543
156000,b,156,285,0,285,0.3537,96,140,96,785,44828
157000,b,88,313,0,313,0.2195,29,91,83,1020,45141
158000,b,85,281,0,281,0.2322,18,38,60,1113,45422
159000,b,64,291,0,291,0.1803,10,40,37,1135,45713
160000,b,52,311,0,311,0.1433,6,40,21,1186,46024
161000,b,35,305,0,305,0.1029,3,34,16,1181,46329
162000,b,38,309,0,309,0.1095,2,33,11,1189,46638
163000,b,26,323,0,323,0.0745,2,47,5,1199,46961
164000,b,22,310,0,310,0.0663,2,36,2,1184,47271
165000,b,15,326,0,326,0.0440,2,43,1,1186,47597
166000,b,22,320,0,320,0.0643,3,40,1,1192,47917
167000,b,20,317,0,317,0.0593,2,33,0,1192,48234
168000,b,11,326,0,326,0.0326,4,25,0,1198,48560
169000,b,16,329,0,329,0.0464,1,39,0,1206,48889
170000,b,16,321,0,321,0.0475,0,47,0,1194,49210
171000,b,20,316,0,316,0.0595,4,28,0,1197,49526
172000,b,18,325,0,325,0.0525,1,34,0,1205,49851
173000,b,22,316,0,316,0.0651,2,32,0,1198,50167
174000,b,23,316,0,316,0.0678,0,34,0,1192,50483
175000,b,15,328,0,328,0.0437,1,35,0,1204,50811
176000,b,13,328,0,328,0.0381,1,40,0,1209,51139
177000,b,16,326,0,326,0.0468,0,41,0,1219,51465
178000,b,20,315,0,315,0.0597,3,35,0,1207,51780
179000,b,23,313,0,313,0.0685,5,30,0,1195,52093
180000,b,13,333,0,333,0.0376,1,44,0,1210,52426
