step,season,bloomx,bloomy,paidx,paidy,policy,flx,fly,tokx,toky,score
114000,b,43,314,0,314,0.1204,4,41,25,1199,26595
115000,b,41,302,0,302,0.1195,8,35,19,1195,26897
116000,b,31,314,0,314,0.0899,3,41,14,1203,27211
117000,b,21,316,0,316,0.0623,2,41,9,1199,27527
118000,b,22,321,0,321,0.0641,3,41,9,1205,27848
119000,b,23,321,0,321,0.0669,7,41,7,1212,28169
120000,b,19,310,0,310,0.0578,0,32,6,1197,28479
121000,a,32,411,32,0,0.0722,9,98,36,1010,28511
122000,a,50,411,50,0,0.1085,20,117,78,910,28561
123000,a,54,411,54,0,0.1161,22,133,122,832,28615
124000,a,57,415,57,0,0.1208,15,151,168,776,28672
125000,a,65,405,65,0,0.1383,32,146,221,716,28737
126000,a,96,364,96,0,0.2087,34,139,300,658,28833
127000,a,93,354,93,0,0.2081,33,138,361,586,28926
128000,a,121,328,121,0,0.2695,41,109,445,542,29047
129000,a,114,339,114,0,0.2517,38,106,526,487,29161
130000,a,157,287,157,0,0.3536,52,84,631,435,29318
131000,a,152,263,152,0,0.3663,41,60,705,378,29470
132000,a,190,230,190,0,0.4524,41,60,792,321,29660
133000,a,196,218,196,0,0.4734,39,47,874,278,29856
134000,a,209,183,209,0,0.5332,40,36,928,227,30065
135000,a,256,129,256,0,0.6649,42,24,1002,189,30321
136000,a,252,122,252,0,0.6738,44,20,1039,154,30573
137000,a,256,109,256,0,0.7014,32,13,1074,124,30829
138000,a,272,98,272,0,0.7351,40,10,1105,100,31101
139000,a,286,72,286,0,0.7989,42,8,1131,76,31387
140000,a,294,50,294,0,0.8547,35,6,1138,60,31681
141000,a,317,34,317,0,0.9031,41,4,1164,49,31998
142000,a,305,33,305,0,0.9024,31,8,1163,37,32303
143000,a,317,33,317,0,0.9057,42,3,1185,26,32620
144000,a,321,25,321,0,0.9277,50,3,1198,18,32941
145000,a,305,34,305,0,0.8997,37,5,1195,15,33246
146000,a,310,30,310,0,0.9118,28,4,1201,9,33556
147000,a,322,23,322,0,0.9333,33,3,1211,7,33878
148000,a,316,17,316,0,0.9489,31,0,1200,5,34194
149000,a,319,24,319,0,0.9300,24,4,1209,4,34513
150000,a,326,15,326,0,0.9560,33,2,1211,3,34839
151000,b,402,36,0,36,0.9178,83,4,1038,36,34875
152000,b,407,47,0,47,0.8965,105,15,919,77,34922
153000,b,409,55,0,55,0.8815,119,13,843,124,34977
154000,b,418,60,0,60,0.8745,143,18,788,166,35037
155000,b,369,86,0,86,0.8110,129,33,717,232,35123
156000,b,363,94,0,94,0.7943,124,34,666,295,35217
157000,b,350,108,0,108,0.7642,124,36,610,373,35325
158000,b,328,116,0,116,0.7387,106,43,552,446,35441
159000,b,330,117,0,117,0.7383,100,40,499,519,35558
160000,b,320,124,0,124,0.7207,90,40,452,588,35682
161000,b,282,153,0,153,0.6483,72,47,412,662,35835
162000,b,261,166,0,166,0.6112,64,54,352,743,36001
163000,b,241,173,0,173,0.5821,50,40,315,809,36174
164000,b,187,215,0,215,0.4652,38,38,257,900,36389
165000,b,158,229,0,229,0.4083,26,39,213,958,36618
166000,b,119,252,0,252,0.3208,14,27,180,1009,36870
167000,b,129,244,0,244,0.3458,16,24,136,1044,37114
168000,b,129,252,0,252,0.3386,18,35,117,1064,37366
169000,b,91,273,0,273,0.2500,10,38,94,1093,37639
170000,b,73,289,0,289,0.2017,13,42,79,1114,37928
171000,b,79,276,0,276,0.2225,12,34,64,1124,38204
172000,b,50,303,0,303,0.1416,8,39,51,1145,38507
173000,b,30,317,0,317,0.0865,2,41,36,1175,38824
174000,b,32,313,0,313,0.0928,3,41,24,1189,39137
175000,b,17,320,0,320,0.0504,4,25,20,1202,39457
176000,b,29,315,0,315,0.0843,0,29,16,1209,39772
177000,b,26,321,0,321,0.0749,5,40,13,1211,40093
178000,b,18,317,0,317,0.0537,2,42,9,1203,40410
179000,b,16,322,0,322,0.0473,2,41,8,1203,40732
180000,b,18,326,0,326,0.0523,0,46,7,1215,41058
