step,season,bloomx,bloomy,paidx,paidy,policy,flx,fly,tokx,toky,score
61000,a,36,591,36,0,0.0574,21,320,20,721,19006
62000,a,66,436,66,0,0.1315,48,316,60,486,19072
63000,a,130,368,130,0,0.2610,84,305,127,299,19202
64000,a,194,287,194,0,0.4033,127,240,258,202,19396
65000,a,281,185,281,0,0.6030,179,139,469,151,19677
66000,a,294,161,294,0,0.6462,177,90,683,117,19971
67000,a,309,110,309,0,0.7375,136,41,897,99,20280
68000,a,281,109,281,0,0.7205,62,20,1046,84,20561
69000,a,286,94,286,0,0.7526,40,12,1115,58,20847
70000,a,313,52,313,0,0.8575,49,7,1151,34,21160
71000,a,304,43,304,0,0.8761,38,8,1157,17,21464
72000,a,321,29,321,0,0.9171,33,4,1173,11,21785
73000,a,329,18,329,0,0.9481,35,4,1179,8,22114
74000,a,328,33,328,0,0.9086,45,3,1202,5,22442
75000,a,316,17,316,0,0.9489,23,2,1191,5,22758
76000,a,335,22,335,0,0.9384,36,1,1207,4,23093
77000,a,324,19,324,0,0.9446,36,1,1204,2,23417
78000,a,327,14,327,0,0.9589,38,1,1197,1,23744
79000,a,333,14,333,0,0.9597,41,2,1204,1,24077
80000,a,327,22,327,0,0.9370,51,4,1200,1,24404
81000,a,333,9,333,0,0.9737,31,3,1224,1,24737
82000,a,329,15,329,0,0.9564,26,0,1226,1,25066
83000,a,334,9,334,0,0.9738,31,3,1220,1,25400
84000,a,333,14,333,0,0.9597,41,4,1229,1,25733
85000,a,322,17,322,0,0.9499,38,3,1219,1,26055
86000,a,323,15,323,0,0.9556,23,1,1220,1,26378
87000,a,326,18,326,0,0.9477,34,1,1204,1,26704
88000,a,322,22,322,0,0.9360,36,4,1188,1,27026
89000,a,339,10,339,0,0.9713,29,1,1217,1,27365
90000,a,329,19,329,0,0.9454,33,2,1224,1,27694
91000,b,595,34,0,34,0.9459,324,19,719,24,27728
92000,b,446,75,0,75,0.8560,350,55,474,69,27803
93000,b,362,115,0,115,0.7589,293,90,314,139,27918
94000,b,263,217,0,217,0.5479,206,154,225,293,28135
95000,b,207,269,0,269,0.4349,162,179,159,501,28404
96000,b,135,298,0,298,0.3118,93,159,115,725,28702
97000,b,109,308,0,308,0.2614,28,126,86,942,29010
98000,b,90,289,0,289,0.2375,21,51,66,1052,29299
99000,b,81,293,0,293,0.2166,6,46,50,1107,29592
100000,b,60,297,0,297,0.1681,4,37,30,1116,29889
101000,b,40,325,0,325,0.1096,4,44,19,1146,30214
102000,b,38,307,0,307,0.1101,3,38,14,1131,30521
103000,b,34,317,0,317,0.0969,1,37,8,1140,30838
104000,b,25,331,0,331,0.0702,2,43,6,1155,31169
105000,b,30,314,0,314,0.0872,3,39,4,1143,31483
106000,b,21,331,0,331,0.0597,4,38,3,1154,31814
107000,b,25,318,0,318,0.0729,5,20,3,1159,32132
108000,b,18,333,0,333,0.0513,3,43,1,1160,32465
109000,b,24,326,0,326,0.0686,1,42,0,1163,32791
110000,b,12,335,0,335,0.0346,0,35,0,1179,33126
111000,b,14,327,0,327,0.0411,2,27,0,1182,33453
112000,b,9,338,0,338,0.0259,1,34,0,1194,33791
113000,b,19,328,0,328,0.0548,5,44,0,1184,34119
114000,b,14,337,0,337,0.0399,4,46,0,1197,34456
115000,b,22,324,0,324,0.0636,0,41,0,1206,34780
116000,b,12,335,0,335,0.0346,2,52,0,1203,35115
117000,b,16,327,0,327,0.0466,2,34,0,1217,35442
118000,b,14,328,0,328,0.0409,2,45,0,1203,35770
119000,b,16,327,0,327,0.0466,1,34,0,1201,36097
120000,b,23,333,0,333,0.0646,1,46,0,1215,36430
121000,a,25,596,25,0,0.0403,14,327,16,725,36455
122000,a,66,450,66,0,0.1279,44,352,56,475,36521
123000,a,125,372,125,0,0.2515,81,325,129,295,36646
124000,a,197,281,197,0,0.4121,140,231,272,202,36843
125000,a,232,219,232,0,0.5144,147,154,438,131,37075
126000,a,350,131,350,0,0.7277,210,89,704,96,37425
127000,a,300,97,300,0,0.7557,101,51,922,75,37725
128000,a,318,70,318,0,0.8196,60,17,1071,54,38043
129000,a,290,75,290,0,0.7945,35,10,1109,43,38333
130000,a,303,58,303,0,0.8393,46,13,1104,35,38636
131000,a,320,38,320,0,0.8939,39,4,1139,24,38956
132000,a,325,37,325,0,0.8978,43,5,1169,14,39281
133000,a,314,33,314,0,0.9049,39,4,1167,12,39595
134000,a,319,30,319,0,0.9140,40,4,1167,9,39914
135000,a,322,31,322,0,0.9122,39,5,1172,9,40236
136000,a,333,18,333,0,0.9487,42,0,1199,6,40569
137000,a,327,21,327,0,0.9397,37,2,1206,4,40896
138000,a,330,13,330,0,0.9621,47,0,1200,2,41226
139000,a,329,16,329,0,0.9536,34,3,1211,2,41555
140000,a,317,20,317,0,0.9407,37,2,1192,1,41872
141000,a,333,18,333,0,0.9487,44,0,1207,0,42205
142000,a,326,12,326,0,0.9645,43,0,1192,0,42531
143000,a,335,22,335,0,0.9384,54,1,1218,0,42866
144000,a,323,17,323,0,0.9500,47,1,1212,0,43189
145000,a,326,16,326,0,0.9532,34,0,1227,0,43515
146000,a,335,11,335,0,0.9682,32,1,1227,0,43850
147000,a,334,13,334,0,0.9625,38,4,1233,0,44184
148000,a,325,15,325,0,0.9559,34,0,1228,0,44509
149000,a,328,15,328,0,0.9563,32,2,1225,0,44837
150000,a,325,20,325,0,0.9420,43,1,1209,0,45162
151000,b,604,25,0,25,0.9603,324,13,732,12,45187
152000,b,455,69,0,69,0.8683,363,46,472,44,45256
153000,b,362,125,0,125,0.7433,303,95,311,127,45381
154000,b,300,182,0,182,0.6224,243,132,211,251,45563
155000,b,229,247,0,247,0.4811,182,160,158,444,45810
156000,b,141,317,0,317,0.3079,95,191,127,704,46127
157000,b,108,308,0,308,0.2596,52,117,99,942,46435
158000,b,98,274,0,274,0.2634,16,50,79,1047,46709
159000,b,98,288,0,288,0.2539,17,44,55,1103,46997
160000,b,51,303,0,303,0.1441,8,36,37,1123,47300
161000,b,31,322,0,322,0.0878,2,40,26,1148,47622
162000,b,38,323,0,323,0.1053,6,43,15,1168,47945
163000,b,34,312,0,312,0.0983,4,40,11,1162,48257
164000,b,27,324,0,324,0.0769,3,37,8,1182,48581
165000,b,16,329,0,329,0.0464,3,40,3,1172,48910
166000,b,22,330,0,330,0.0625,5,46,3,1183,49240
167000,b,26,319,0,319,0.0754,5,45,2,1166,49559
168000,b,22,324,0,324,0.0636,5,39,2,1169,49883
169000,b,24,325,0,325,0.0688,1,30,2,1191,50208
170000,b,20,325,0,325,0.0580,0,45,0,1170,50533
171000,b,23,326,0,326,0.0659,7,43,0,1167,50859
172000,b,21,331,0,331,0.0597,0,41,0,1190,51190
173000,b,18,334,0,334,0.0511,5,50,0,1201,51524
174000,b,11,322,0,322,0.0330,1,36,0,1190,51846
175000,b,17,330,0,330,0.0490,3,34,0,1195,52176
176000,b,19,324,0,324,0.0554,3,31,0,1195,52500
177000,b,6,333,0,333,0.0177,0,34,0,1181,52833
178000,b,14,341,0,341,0.0394,2,34,0,1205,53174
179000,b,15,334,0,334,0.0430,2,53,0,1200,53508
180000,b,20,317,0,317,0.0593,4,25,0,1206,53825
