lambda,wi,wr,seed,events,score,extinct
0.4688,15,32,170,50000,152,0
0.4688,15,32,171,1,-1,1
0.4688,15,32,172,1,-1,1
0.4688,15,32,173,9,-1,1
0.4688,15,32,174,50000,138,0
0.4688,15,32,175,1,-1,1
0.4688,15,32,176,1,-1,1
0.4688,15,32,177,50000,134,0
0.4688,15,32,178,3,-1,1
0.4688,15,32,179,1,-1,1
0.4688,15,32,180,50000,176,0
0.4688,15,32,181,43,-1,1
0.4688,15,32,182,3,-1,1
0.4688,15,32,183,50000,142,0
0.4688,15,32,184,50000,98,0
0.4688,15,32,185,1,-1,1
0.4688,15,32,186,7,-1,1
0.4688,15,32,187,131,-1,1
0.4688,15,32,188,5,-1,1
0.4688,15,32,189,1,-1,1
0.4688,15,32,190,1,-1,1
0.4688,15,32,191,50000,162,0
0.4688,15,32,192,1,-1,1
0.4688,15,32,193,50000,92,0
0.4688,15,32,194,1,-1,1
0.4688,15,32,195,9,-1,1
0.4688,15,32,196,1,-1,1
0.4688,15,32,197,1,-1,1
0.4688,15,32,198,50000,144,0
0.4688,15,32,199,3,-1,1
0.4688,15,32,200,1,-1,1
0.5000,16,32,1,50000,204,0
0.5000,16,32,2,50000,174,0
0.5000,16,32,3,50000,174,0
0.5000,16,32,4,3,-1,1
0.5000,16,32,5,1,-1,1
0.5000,16,32,6,1,-1,1
0.5000,16,32,7,31,-1,1
0.5000,16,32,8,50000,176,0
0.5000,16,32,9,1,-1,1
0.5000,16,32,10,50000,192,0
0.5000,16,32,11,3,-1,1
0.5000,16,32,12,50000,176,0
0.5000,16,32,13,13,-1,1
0.5000,16,32,14,11,-1,1
0.5000,16,32,15,50000,176,0
0.5000,16,32,16,1,-1,1
0.5000,16,32,17,3,-1,1
0.5000,16,32,18,50000,182,0
0.5000,16,32,19,1,-1,1
0.5000,16,32,20,1,-1,1
0.5000,16,32,21,5,-1,1
0.5000,16,32,22,13,-1,1
0.5000,16,32,23,7,-1,1
0.5000,16,32,24,1,-1,1
0.5000,16,32,25,50000,186,0
0.5000,16,32,26,50000,220,0
0.5000,16,32,27,3,-1,1
0.5000,16,32,28,7,-1,1
0.5000,16,32,29,13,-1,1
0.5000,16,32,30,1,-1,1
0.5000,16,32,31,50000,180,0
0.5000,16,32,32,50000,224,0
0.5000,16,32,33,1,-1,1
0.5000,16,32,34,1,-1,1
0.5000,16,32,35,5,-1,1
0.5000,16,32,36,50000,168,0
0.5000,16,32,37,1,-1,1
0.5000,16,32,38,50000,162,0
0.5000,16,32,39,3,-1,1
0.5000,16,32,40,3,-1,1
0.5000,16,32,41,5,-1,1
0.5000,16,32,42,1,-1,1
0.5000,16,32,43,50000,210,0
0.5000,16,32,44,5,-1,1
0.5000,16,32,45,50000,186,0
0.5000,16,32,46,50000,170,0
0.5000,16,32,47,50000,136,0
0.5000,16,32,48,50000,194,0
0.5000,16,32,49,1,-1,1
0.5000,16,32,50,3,-1,1
0.5000,16,32,51,50000,208,0
0.5000,16,32,52,29,-1,1
0.5000,16,32,53,50000,190,0
0.5000,16,32,54,1,-1,1
0.5000,16,32,55,1,-1,1
0.5000,16,32,56,1,-1,1
0.5000,16,32,57,7,-1,1
0.5000,16,32,58,50000,172,0
0.5000,16,32,59,1,-1,1
0.5000,16,32,60,5,-1,1
0.5000,16,32,61,50000,166,0
0.5000,16,32,62,50000,164,0
0.5000,16,32,63,5,-1,1
0.5000,16,32,64,50000,170,0
0.5000,16,32,65,1,-1,1
0.5000,16,32,66,1,-1,1
0.5000,16,32,67,3,-1,1
0.5000,16,32,68,50000,170,0
0.5000,16,32,69,50000,170,0
0.5000,16,32,70,50000,190,0
0.5000,16,32,71,50000,200,0
0.5000,16,32,72,1,-1,1
0.5000,16,32,73,1,-1,1
0.5000,16,32,74,50000,218,0
0.5000,16,32,75,13,-1,1
0.5000,16,32,76,1,-1,1
0.5000,16,32,77,1,-1,1
0.5000,16,32,78,13,-1,1
0.5000,16,32,79,1,-1,1
0.5000,16,32,80,3,-1,1
0.5000,16,32,81,15,-1,1
0.5000,16,32,82,50000,174,0
0.5000,16,32,83,185,-1,1
0.5000,16,32,84,1,-1,1
0.5000,16,32,85,11,-1,1
0.5000,16,32,86,5,-1,1
0.5000,16,32,87,1,-1,1
0.5000,16,32,88,1,-1,1
0.5000,16,32,89,265,-1,1
0.5000,16,32,90,3,-1,1
0.5000,16,32,91,3,-1,1
0.5000,16,32,92,43,-1,1
0.5000,16,32,93,50000,182,0
0.5000,16,32,94,1,-1,1
0.5000,16,32,95,50000,166,0
0.5000,16,32,96,3,-1,1
0.5000,16,32,97,50000,182,0
0.5000,16,32,98,1,-1,1
0.5000,16,32,99,50000,170,0
0.5000,16,32,100,1,-1,1
0.5000,16,32,101,3,-1,1
0.5000,16,32,102,1,-1,1
0.5000,16,32,103,3,-1,1
0.5000,16,32,104,1,-1,1
0.5000,16,32,105,50000,174,0
0.5000,16,32,106,87,-1,1
0.5000,16,32,107,1,-1,1
0.5000,16,32,108,25,-1,1
0.5000,16,32,109,7,-1,1
0.5000,16,32,110,50000,180,0
0.5000,16,32,111,50000,194,0
0.5000,16,32,112,1,-1,1
0.5000,16,32,113,3,-1,1
0.5000,16,32,114,7,-1,1
0.5000,16,32,115,1,-1,1
0.5000,16,32,116,1,-1,1
0.5000,16,32,117,50000,174,0
0.5000,16,32,118,50000,186,0
0.5000,16,32,119,1,-1,1
0.5000,16,32,120,17,-1,1
0.5000,16,32,121,50000,176,0
0.5000,16,32,122,50000,126,0
0.5000,16,32,123,1,-1,1
0.5000,16,32,124,13,-1,1
0.5000,16,32,125,1,-1,1
0.5000,16,32,126,1,-1,1
0.5000,16,32,127,50000,192,0
0.5000,16,32,128,50000,184,0
0.5000,16,32,129,167,-1,1
0.5000,16,32,130,1,-1,1
0.5000,16,32,131,50000,182,0
0.5000,16,32,132,1,-1,1
0.5000,16,32,133,50000,210,0
0.5000,16,32,134,29,-1,1
0.5000,16,32,135,37,-1,1
0.5000,16,32,136,1,-1,1
0.5000,16,32,137,1,-1,1
0.5000,16,32,138,50000,180,0
0.5000,16,32,139,1,-1,1
0.5000,16,32,140,1,-1,1
0.5000,16,32,141,1,-1,1
0.5000,16,32,142,50000,182,0
0.5000,16,32,143,50000,194,0
0.5000,16,32,144,1,-1,1
0.5000,16,32,145,50000,176,0
0.5000,16,32,146,1,-1,1
0.5000,16,32,147,1,-1,1
0.5000,16,32,148,1,-1,1
0.5000,16,32,149,3,-1,1
0.5000,16,32,150,1,-1,1
0.5000,16,32,151,1,-1,1
0.5000,16,32,152,19,-1,1
0.5000,16,32,153,1,-1,1
0.5000,16,32,154,123,-1,1
0.5000,16,32,155,5,-1,1
0.5000,16,32,156,50000,218,0
0.5000,16,32,157,7,-1,1
0.5000,16,32,158,9,-1,1
0.5000,16,32,159,3,-1,1
0.5000,16,32,160,1,-1,1
0.5000,16,32,161,1,-1,1
0.5000,16,32,162,50000,206,0
0.5000,16,32,163,27,-1,1
0.5000,16,32,164,1,-1,1
0.5000,16,32,165,143,-1,1
0.5000,16,32,166,3,-1,1
0.5000,16,32,167,1,-1,1
0.5000,16,32,168,1,-1,1
0.5000,16,32,169,1,-1,1
0.5000,16,32,170,50000,172,0
0.5000,16,32,171,1,-1,1
0.5000,16,32,172,1,-1,1
0.5000,16,32,173,9,-1,1
0.5000,16,32,174,50000,178,0
0.5000,16,32,175,1,-1,1
0.5000,16,32,176,1,-1,1
0.5000,16,32,177,50000,206,0
0.5000,16,32,178,50000,162,0
0.5000,16,32,179,1,-1,1
0.5000,16,32,180,50000,182,0
0.5000,16,32,181,43,-1,1
0.5000,16,32,182,3,-1,1
0.5000,16,32,183,50000,148,0
0.5000,16,32,184,50000,192,0
0.5000,16,32,185,1,-1,1
0.5000,16,32,186,7,-1,1
0.5000,16,32,187,50000,192,0
0.5000,16,32,188,5,-1,1
0.5000,16,32,189,1,-1,1
0.5000,16,32,190,1,-1,1
0.5000,16,32,191,50000,168,0
0.5000,16,32,192,1,-1,1
0.5000,16,32,193,50000,160,0
0.5000,16,32,194,1,-1,1
0.5000,16,32,195,9,-1,1
0.5000,16,32,196,1,-1,1
0.5000,16,32,197,1,-1,1
0.5000,16,32,198,50000,154,0
0.5000,16,32,199,3,-1,1
0.5000,16,32,200,1,-1,1
