lambda,wi,wr,seed,events,score,extinct
0.4062,13,32,57,7,-1,1
0.4062,13,32,58,95,-1,1
0.4062,13,32,59,7,-1,1
0.4062,13,32,60,419,-1,1
0.4062,13,32,61,5,-1,1
0.4062,13,32,62,1,-1,1
0.4062,13,32,63,373,-1,1
0.4062,13,32,64,3,-1,1
0.4062,13,32,65,27,-1,1
0.4062,13,32,66,1,-1,1
0.4062,13,32,67,1,-1,1
0.4062,13,32,68,257,-1,1
0.4062,13,32,69,105,-1,1
0.4062,13,32,70,1,-1,1
0.4062,13,32,71,1,-1,1
0.4062,13,32,72,159,-1,1
0.4062,13,32,73,105,-1,1
0.4062,13,32,74,1,-1,1
0.4062,13,32,75,303,-1,1
0.4062,13,32,76,17,-1,1
0.4062,13,32,77,1,-1,1
0.4062,13,32,78,1,-1,1
0.4062,13,32,79,89,-1,1
0.4062,13,32,80,1,-1,1
0.4062,13,32,81,1,-1,1
0.4062,13,32,82,5,-1,1
0.4062,13,32,83,1,-1,1
0.4062,13,32,84,3,-1,1
0.4062,13,32,85,11,-1,1
0.4062,13,32,86,1,-1,1
0.4062,13,32,87,61,-1,1
0.4062,13,32,88,37,-1,1
0.4062,13,32,89,1,-1,1
0.4062,13,32,90,1,-1,1
0.4062,13,32,91,629,-1,1
0.4062,13,32,92,41,-1,1
0.4062,13,32,93,351,-1,1
0.4062,13,32,94,1659,-1,1
0.4062,13,32,95,79,-1,1
0.4062,13,32,96,1,-1,1
0.4062,13,32,97,1,-1,1
0.4062,13,32,98,1,-1,1
0.4062,13,32,99,31,-1,1
0.4062,13,32,100,837,-1,1
0.4375,14,32,1,3,-1,1
0.4375,14,32,2,281,-1,1
0.4375,14,32,3,4491,-1,1
0.4375,14,32,4,1,-1,1
0.4375,14,32,5,175,-1,1
0.4375,14,32,6,1,-1,1
0.4375,14,32,7,1,-1,1
0.4375,14,32,8,113,-1,1
0.4375,14,32,9,1,-1,1
0.4375,14,32,10,1,-1,1
0.4375,14,32,11,1279,-1,1
0.4375,14,32,12,1,-1,1
0.4375,14,32,13,79,-1,1
0.4375,14,32,14,25,-1,1
0.4375,14,32,15,3,-1,1
0.4375,14,32,16,653,-1,1
0.4375,14,32,17,1,-1,1
0.4375,14,32,18,15,-1,1
0.4375,14,32,19,309,-1,1
0.4375,14,32,20,11185,-1,1
0.4375,14,32,21,25,-1,1
0.4375,14,32,22,317,-1,1
0.4375,14,32,23,1,-1,1
0.4375,14,32,24,3,-1,1
0.4375,14,32,25,3,-1,1
0.4375,14,32,26,1,-1,1
0.4375,14,32,27,851,-1,1
0.4375,14,32,28,4215,-1,1
0.4375,14,32,29,3,-1,1
0.4375,14,32,30,3,-1,1
0.4375,14,32,31,1,-1,1
0.4375,14,32,32,5,-1,1
0.4375,14,32,33,12489,-1,1
0.4375,14,32,34,5,-1,1
0.4375,14,32,35,1,-1,1
0.4375,14,32,36,1,-1,1
0.4375,14,32,37,2375,-1,1
0.4375,14,32,38,2725,-1,1
0.4375,14,32,39,341,-1,1
0.4375,14,32,40,1,-1,1
0.4375,14,32,41,201,-1,1
0.4375,14,32,42,2749,-1,1
0.4375,14,32,43,793,-1,1
0.4375,14,32,44,1259,-1,1
0.4375,14,32,45,87,-1,1
0.4375,14,32,46,23,-1,1
0.4375,14,32,47,139,-1,1
0.4375,14,32,48,1377,-1,1
0.4375,14,32,49,9,-1,1
0.4375,14,32,50,1,-1,1
0.4375,14,32,51,9751,-1,1
0.4375,14,32,52,3,-1,1
0.4375,14,32,53,175,-1,1
0.4375,14,32,54,1117,-1,1
0.4375,14,32,55,3,-1,1
0.4375,14,32,56,1,-1,1
0.4375,14,32,57,7,-1,1
0.4375,14,32,58,1017,-1,1
0.4375,14,32,59,7,-1,1
0.4375,14,32,60,9341,-1,1
0.4375,14,32,61,5,-1,1
0.4375,14,32,62,1,-1,1
0.4375,14,32,63,295,-1,1
0.4375,14,32,64,3,-1,1
0.4375,14,32,65,557,-1,1
0.4375,14,32,66,171,-1,1
0.4375,14,32,67,1,-1,1
0.4375,14,32,68,289,-1,1
0.4375,14,32,69,43,-1,1
0.4375,14,32,70,1,-1,1
0.4375,14,32,71,1,-1,1
0.4375,14,32,72,1523,-1,1
0.4375,14,32,73,239,-1,1
0.4375,14,32,74,1,-1,1
0.4375,14,32,75,871,-1,1
0.4375,14,32,76,93,-1,1
0.4375,14,32,77,1,-1,1
0.4375,14,32,78,1,-1,1
0.4375,14,32,79,461,-1,1
0.4375,14,32,80,1,-1,1
0.4375,14,32,81,1,-1,1
0.4375,14,32,82,5,-1,1
0.4375,14,32,83,1,-1,1
0.4375,14,32,84,3,-1,1
0.4375,14,32,85,11,-1,1
0.4375,14,32,86,1,-1,1
0.4375,14,32,87,6219,-1,1
0.4375,14,32,88,1405,-1,1
0.4375,14,32,89,1,-1,1
0.4375,14,32,90,1,-1,1
0.4375,14,32,91,1279,-1,1
0.4375,14,32,92,41,-1,1
0.4375,14,32,93,23,-1,1
0.4375,14,32,94,377,-1,1
0.4375,14,32,95,2533,-1,1
0.4375,14,32,96,1,-1,1
0.4375,14,32,97,1,-1,1
0.4375,14,32,98,1,-1,1
0.4375,14,32,99,4993,-1,1
0.4375,14,32,100,173,-1,1
0.4688,15,32,1,3,-1,1
0.4688,15,32,2,50004,90,0
0.4688,15,32,3,513,-1,1
0.4688,15,32,4,1,-1,1
0.4688,15,32,5,645,-1,1
0.4688,15,32,6,1,-1,1
0.4688,15,32,7,1,-1,1
0.4688,15,32,8,16865,-1,1
0.4688,15,32,9,1,-1,1
0.4688,15,32,10,1,-1,1
0.4688,15,32,11,299,-1,1
0.4688,15,32,12,1,-1,1
0.4688,15,32,13,39,-1,1
0.4688,15,32,14,329,-1,1
0.4688,15,32,15,3,-1,1
0.4688,15,32,16,773,-1,1
0.4688,15,32,17,1,-1,1
0.4688,15,32,18,3559,-1,1
0.4688,15,32,19,67,-1,1
0.4688,15,32,20,16885,-1,1
0.4688,15,32,21,391,-1,1
0.4688,15,32,22,47937,-1,1
0.4688,15,32,23,1,-1,1
0.4688,15,32,24,3,-1,1
0.4688,15,32,25,3,-1,1
0.4688,15,32,26,1,-1,1
0.4688,15,32,27,851,-1,1
0.4688,15,32,28,28017,-1,1
0.4688,15,32,29,3,-1,1
0.4688,15,32,30,3,-1,1
0.4688,15,32,31,1,-1,1
0.4688,15,32,32,5,-1,1
0.4688,15,32,33,50003,33,0
0.4688,15,32,34,5,-1,1
0.4688,15,32,35,1,-1,1
0.4688,15,32,36,1,-1,1
0.4688,15,32,37,187,-1,1
0.4688,15,32,38,50006,90,0
0.4688,15,32,39,23,-1,1
0.4688,15,32,40,1,-1,1
0.4688,15,32,41,11485,-1,1
0.4688,15,32,42,31,-1,1
0.4688,15,32,43,10529,-1,1
0.4688,15,32,44,50005,57,0
0.4688,15,32,45,901,-1,1
0.4688,15,32,46,32833,-1,1
0.4688,15,32,47,2127,-1,1
0.4688,15,32,48,275,-1,1
0.4688,15,32,49,9,-1,1
0.4688,15,32,50,1,-1,1
0.4688,15,32,51,91,-1,1
0.4688,15,32,52,3,-1,1
0.4688,15,32,53,993,-1,1
0.4688,15,32,54,11987,-1,1
0.4688,15,32,55,5,-1,1
0.4688,15,32,56,1,-1,1
0.4688,15,32,57,7,-1,1
0.4688,15,32,58,7989,-1,1
0.4688,15,32,59,20709,-1,1
0.4688,15,32,60,3959,-1,1
0.4688,15,32,61,5,-1,1
0.4688,15,32,62,1,-1,1
0.4688,15,32,63,9,-1,1
0.4688,15,32,64,993,-1,1
0.4688,15,32,65,495,-1,1
0.4688,15,32,66,403,-1,1
0.4688,15,32,67,1,-1,1
0.4688,15,32,68,7,-1,1
0.4688,15,32,69,18259,-1,1
0.4688,15,32,70,1,-1,1
0.4688,15,32,71,1,-1,1
0.4688,15,32,72,1611,-1,1
0.4688,15,32,73,6429,-1,1
0.4688,15,32,74,1,-1,1
0.4688,15,32,75,41531,-1,1
0.4688,15,32,76,2903,-1,1
0.4688,15,32,77,1,-1,1
0.4688,15,32,78,1,-1,1
0.4688,15,32,79,475,-1,1
0.4688,15,32,80,1,-1,1
0.4688,15,32,81,1,-1,1
0.4688,15,32,82,5,-1,1
0.4688,15,32,83,1,-1,1
0.4688,15,32,84,3,-1,1
0.4688,15,32,85,9,-1,1
0.4688,15,32,86,1,-1,1
0.4688,15,32,87,5653,-1,1
0.4688,15,32,88,50005,31,0
0.4688,15,32,89,1,-1,1
0.4688,15,32,90,1,-1,1
0.4688,15,32,91,27679,-1,1
0.4688,15,32,92,485,-1,1
0.4688,15,32,93,23,-1,1
0.4688,15,32,94,1801,-1,1
0.4688,15,32,95,34957,-1,1
0.4688,15,32,96,1,-1,1
0.4688,15,32,97,1,-1,1
0.4688,15,32,98,1,-1,1
0.4688,15,32,99,7695,-1,1
0.4688,15,32,100,305,-1,1
0.5000,16,32,1,3,-1,1
0.5000,16,32,2,67,-1,1
0.5000,16,32,3,50000,144,0
0.5000,16,32,4,1,-1,1
0.5000,16,32,5,50006,150,0
0.5000,16,32,6,1,-1,1
0.5000,16,32,7,1,-1,1
0.5000,16,32,8,50007,95,0
0.5000,16,32,9,1,-1,1
0.5000,16,32,10,1,-1,1
0.5000,16,32,11,50000,92,0
0.5000,16,32,12,1,-1,1
0.5000,16,32,13,50005,77,0
0.5000,16,32,14,495,-1,1
0.5000,16,32,15,3,-1,1
0.5000,16,32,16,50002,90,0
0.5000,16,32,17,1,-1,1
0.5000,16,32,18,50001,117,0
0.5000,16,32,19,50001,115,0
0.5000,16,32,20,50005,131,0
0.5000,16,32,21,50002,92,0
0.5000,16,32,22,50000,114,0
0.5000,16,32,23,1,-1,1
0.5000,16,32,24,3,-1,1
0.5000,16,32,25,3,-1,1
0.5000,16,32,26,1,-1,1
0.5000,16,32,27,50002,144,0
0.5000,16,32,28,50003,103,0
0.5000,16,32,29,50002,112,0
0.5000,16,32,30,50001,137,0
0.5000,16,32,31,1,-1,1
0.5000,16,32,32,5,-1,1
0.5000,16,32,33,50003,115,0
0.5000,16,32,34,5,-1,1
0.5000,16,32,35,1,-1,1
0.5000,16,32,36,1,-1,1
0.5000,16,32,37,129,-1,1
0.5000,16,32,38,21,-1,1
0.5000,16,32,39,715,-1,1
0.5000,16,32,40,1,-1,1
0.5000,16,32,41,50000,124,0
0.5000,16,32,42,15,-1,1
0.5000,16,32,43,2979,-1,1
0.5000,16,32,44,50002,126,0
0.5000,16,32,45,50000,138,0
0.5000,16,32,46,31,-1,1
0.5000,16,32,47,50006,150,0
0.5000,16,32,48,50002,144,0
0.5000,16,32,49,9,-1,1
0.5000,16,32,50,3,-1,1
0.5000,16,32,51,50007,127,0
0.5000,16,32,52,50005,145,0
0.5000,16,32,53,50000,118,0
0.5000,16,32,54,50001,151,0
0.5000,16,32,55,5,-1,1
0.5000,16,32,56,1,-1,1
0.5000,16,32,57,7,-1,1
0.5000,16,32,58,50005,131,0
0.5000,16,32,59,50002,100,0
0.5000,16,32,60,50003,147,0
0.5000,16,32,61,5,-1,1
0.5000,16,32,62,1,-1,1
0.5000,16,32,63,9,-1,1
0.5000,16,32,64,50001,169,0
0.5000,16,32,65,50007,119,0
0.5000,16,32,66,137,-1,1
0.5000,16,32,67,1,-1,1
0.5000,16,32,68,7,-1,1
0.5000,16,32,69,37,-1,1
0.5000,16,32,70,1,-1,1
0.5000,16,32,71,1,-1,1
0.5000,16,32,72,169,-1,1
0.5000,16,32,73,50003,101,0
0.5000,16,32,74,1,-1,1
0.5000,16,32,75,50007,101,0
0.5000,16,32,76,171,-1,1
0.5000,16,32,77,1,-1,1
0.5000,16,32,78,1,-1,1
0.5000,16,32,79,50001,137,0
0.5000,16,32,80,1,-1,1
0.5000,16,32,81,1,-1,1
0.5000,16,32,82,5,-1,1
0.5000,16,32,83,1,-1,1
0.5000,16,32,84,3,-1,1
0.5000,16,32,85,50001,95,0
0.5000,16,32,86,1,-1,1
0.5000,16,32,87,50002,132,0
0.5000,16,32,88,25,-1,1
0.5000,16,32,89,1,-1,1
0.5000,16,32,90,1,-1,1
0.5000,16,32,91,50007,131,0
0.5000,16,32,92,50002,96,0
0.5000,16,32,93,23,-1,1
0.5000,16,32,94,50003,149,0
0.5000,16,32,95,50006,122,0
0.5000,16,32,96,1,-1,1
0.5000,16,32,97,1,-1,1
0.5000,16,32,98,1,-1,1
0.5000,16,32,99,50000,114,0
0.5000,16,32,100,50002,102,0
0.5312,17,32,1,3,-1,1
0.5312,17,32,2,50005,157,0
0.5312,17,32,3,50003,155,0
0.5312,17,32,4,1,-1,1
0.5312,17,32,5,50007,143,0
0.5312,17,32,6,1,-1,1
0.5312,17,32,7,1,-1,1
0.5312,17,32,8,50000,148,0
0.5312,17,32,9,1,-1,1
0.5312,17,32,10,1,-1,1
0.5312,17,32,11,50001,169,0
0.5312,17,32,12,1,-1,1
0.5312,17,32,13,50001,127,0
0.5312,17,32,14,15,-1,1
0.5312,17,32,15,3,-1,1
0.5312,17,32,16,137,-1,1
0.5312,17,32,17,1,-1,1
0.5312,17,32,18,50005,123,0
0.5312,17,32,19,50001,175,0
0.5312,17,32,20,50003,167,0
0.5312,17,32,21,50007,191,0
0.5312,17,32,22,50002,136,0
0.5312,17,32,23,1,-1,1
0.5312,17,32,24,3,-1,1
0.5312,17,32,25,3,-1,1
0.5312,17,32,26,1,-1,1
0.5312,17,32,27,50007,181,0
0.5312,17,32,28,50001,191,0
0.5312,17,32,29,50001,183,0
0.5312,17,32,30,50002,134,0
0.5312,17,32,31,1,-1,1
0.5312,17,32,32,50000,70,0
0.5312,17,32,33,50006,160,0
0.5312,17,32,34,5,-1,1
0.5312,17,32,35,50007,145,0
0.5312,17,32,36,1,-1,1
0.5312,17,32,37,50007,141,0
0.5312,17,32,38,15,-1,1
0.5312,17,32,39,50006,184,0
0.5312,17,32,40,1,-1,1
0.5312,17,32,41,49,-1,1
0.5312,17,32,42,50007,145,0
0.5312,17,32,43,50006,178,0
0.5312,17,32,44,50001,167,0
0.5312,17,32,45,50007,109,0
0.5312,17,32,46,50000,160,0
0.5312,17,32,47,50002,154,0
0.5312,17,32,48,50005,151,0
0.5312,17,32,49,9,-1,1
0.5312,17,32,50,3,-1,1
0.5312,17,32,51,50002,148,0
0.5312,17,32,52,50000,158,0
0.5312,17,32,53,50001,161,0
0.5312,17,32,54,50002,160,0
0.5312,17,32,55,50001,197,0
0.5312,17,32,56,1,-1,1
0.5312,17,32,57,7,-1,1
0.5312,17,32,58,267,-1,1
0.5312,17,32,59,50005,151,0
0.5312,17,32,60,50006,136,0
0.5312,17,32,61,5,-1,1
0.5312,17,32,62,1,-1,1
0.5312,17,32,63,9,-1,1
0.5312,17,32,64,50007,149,0
0.5312,17,32,65,50000,136,0
0.5312,17,32,66,50005,187,0
0.5312,17,32,67,1,-1,1
0.5312,17,32,68,7,-1,1
0.5312,17,32,69,50001,149,0
0.5312,17,32,70,1,-1,1
0.5312,17,32,71,1,-1,1
0.5312,17,32,72,50000,166,0
0.5312,17,32,73,50001,161,0
0.5312,17,32,74,1,-1,1
0.5312,17,32,75,50007,147,0
0.5312,17,32,76,50003,145,0
0.5312,17,32,77,1,-1,1
0.5312,17,32,78,1,-1,1
0.5312,17,32,79,50002,164,0
0.5312,17,32,80,1,-1,1
0.5312,17,32,81,1,-1,1
0.5312,17,32,82,5,-1,1
0.5312,17,32,83,1,-1,1
0.5312,17,32,84,3,-1,1
0.5312,17,32,85,50007,163,0
0.5312,17,32,86,1,-1,1
0.5312,17,32,87,50003,153,0
0.5312,17,32,88,25,-1,1
0.5312,17,32,89,1,-1,1
0.5312,17,32,90,1,-1,1
0.5312,17,32,91,50002,112,0
0.5312,17,32,92,50005,187,0
0.5312,17,32,93,50005,171,0
0.5312,17,32,94,50007,147,0
0.5312,17,32,95,50006,162,0
0.5312,17,32,96,1,-1,1
0.5312,17,32,97,1,-1,1
0.5312,17,32,98,1,-1,1
0.5312,17,32,99,50004,168,0
0.5312,17,32,100,50003,163,0
0.5625,18,32,1,3,-1,1
0.5625,18,32,2,50007,219,0
0.5625,18,32,3,50006,228,0
0.5625,18,32,4,1,-1,1
0.5625,18,32,5,50007,199,0
0.5625,18,32,6,1,-1,1
0.5625,18,32,7,1,-1,1
0.5625,18,32,8,50002,170,0
0.5625,18,32,9,1,-1,1
0.5625,18,32,10,1,-1,1
0.5625,18,32,11,50002,202,0
0.5625,18,32,12,50004,206,0
0.5625,18,32,13,50003,191,0
0.5625,18,32,14,50000,168,0
0.5625,18,32,15,3,-1,1
0.5625,18,32,16,199,-1,1
0.5625,18,32,17,1,-1,1
0.5625,18,32,18,50007,195,0
0.5625,18,32,19,11,-1,1
0.5625,18,32,20,9,-1,1
0.5625,18,32,21,50000,174,0
0.5625,18,32,22,50000,188,0
0.5625,18,32,23,1,-1,1
0.5625,18,32,24,50003,201,0
0.5625,18,32,25,3,-1,1
0.5625,18,32,26,1,-1,1
0.5625,18,32,27,50003,195,0
0.5625,18,32,28,50002,210,0
0.5625,18,32,29,50007,165,0
0.5625,18,32,30,50001,183,0
0.5625,18,32,31,1,-1,1
0.5625,18,32,32,50004,216,0
0.5625,18,32,33,50005,191,0
0.5625,18,32,34,5,-1,1
0.5625,18,32,35,50006,160,0
0.5625,18,32,36,1,-1,1
0.5625,18,32,37,50001,191,0
0.5625,18,32,38,15,-1,1
0.5625,18,32,39,50006,192,0
0.5625,18,32,40,1,-1,1
0.5625,18,32,41,9,-1,1
0.5625,18,32,42,50001,223,0
0.5625,18,32,43,50002,174,0
0.5625,18,32,44,50003,211,0
0.5625,18,32,45,50007,191,0
0.5625,18,32,46,50001,187,0
0.5625,18,32,47,50000,168,0
0.5625,18,32,48,50007,173,0
0.5625,18,32,49,9,-1,1
0.5625,18,32,50,3,-1,1
0.5625,18,32,51,50005,207,0
0.5625,18,32,52,50004,198,0
0.5625,18,32,53,31,-1,1
0.5625,18,32,54,50003,215,0
0.5625,18,32,55,50002,160,0
0.5625,18,32,56,1,-1,1
0.5625,18,32,57,50007,177,0
0.5625,18,32,58,50000,180,0
0.5625,18,32,59,50005,203,0
0.5625,18,32,60,50005,149,0
0.5625,18,32,61,50003,219,0
0.5625,18,32,62,1,-1,1
0.5625,18,32,63,9,-1,1
0.5625,18,32,64,50000,208,0
0.5625,18,32,65,50003,193,0
0.5625,18,32,66,50002,190,0
0.5625,18,32,67,1,-1,1
0.5625,18,32,68,7,-1,1
0.5625,18,32,69,50006,172,0
0.5625,18,32,70,1,-1,1
0.5625,18,32,71,1,-1,1
0.5625,18,32,72,50007,189,0
0.5625,18,32,73,50007,171,0
0.5625,18,32,74,1,-1,1
0.5625,18,32,75,50002,188,0
0.5625,18,32,76,50001,169,0
0.5625,18,32,77,1,-1,1
0.5625,18,32,78,1,-1,1
0.5625,18,32,79,50004,178,0
0.5625,18,32,80,1,-1,1
0.5625,18,32,81,1,-1,1
0.5625,18,32,82,5,-1,1
0.5625,18,32,83,1,-1,1
0.5625,18,32,84,50006,218,0
0.5625,18,32,85,50005,193,0
0.5625,18,32,86,1,-1,1
0.5625,18,32,87,50001,227,0
0.5625,18,32,88,25,-1,1
0.5625,18,32,89,1,-1,1
0.5625,18,32,90,1,-1,1
0.5625,18,32,91,50000,232,0
0.5625,18,32,92,50007,183,0
0.5625,18,32,93,50006,218,0
0.5625,18,32,94,50006,206,0
0.5625,18,32,95,50002,196,0
0.5625,18,32,96,1,-1,1
0.5625,18,32,97,1,-1,1
0.5625,18,32,98,1,-1,1
0.5625,18,32,99,50007,191,0
0.5625,18,32,100,50003,159,0
